url,mname,id,name,transactiontype,bonusfixed,amount,minwithdraw,maxwithdraw,rollover,balance,claimconfig,claimcondition,bonus,bonusrandom,reset,mintopup,maxtopup,referlink,perceived_value,is_new
https://cashnet99.com,CASHNET,9874,Daily Free Credit,,3.00,3,50,30,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,DAILY,,,,1.648314296546503,1
https://cashnet99.com,CASHNET,262568,<b> Download App Gift FreeSpin<b>,,0.10,0.1,100,10,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":30,\""game_id\"":\""496\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""startDate\"":\""2026-03-23\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,,,,,0.006202764220146792,1
https://cashnet99.com,CASHNET,13386,<b>Hours Free Spin<b>,,0.10,0.1,50,30,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":5,\""game_id\"":\""377\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1,\""fixRT\"":1}""",FREE,0.00,,HOURLY,,,,0.021127165223361458,1
https://cashnet99.com,CASHNET,266826,<b>APP Daily Free Spin<b>,,0.10,0.1,100,30,0.00,,"""{\""freeRoundAPI\"":{\""site\"":\""BNG2\"",\""params\"":{\""campaign\"":\""BNG free spin\"",\""total_rounds\"":20,\""game_id\"":\""377\"",\""bonus_type\"":\""FIXED_FREEBET\"",\""total_bet\"":0.2,\""round_bet\"":0.2}},\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":\""0.01\"",\""displayAngpaoText\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1,\""fixRT\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.008882878750398795,1
https://cashnet99.com,CASHNET,,COMMISSION,COMMISSION,,2.4,,1000,,,{},,,,,,,,110.2670038242825,1
https://clubimperioaus.com,Club Imperio Aus,60807,<b>365Days FreeBonus</b>,,1.00,1,138,20,0.00,,"""{\""creditLessThan\"":0.5,\""mobileAppOnly\"":\""0\"",\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.09845439717382848,1
https://diamondaud.com,DIAMONDAUD,122637,<b>Daily Free </b>,,10.00,10,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.2503126214987163,1
https://diamondaud.com,DIAMONDAUD,830114,<b>FIFA FREE ⭐,,30.00,30,1000,10,0.00,,"""{\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""mustJoinTelegramChannel\"":\""diamondaud\"",\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,,,,,0.5607536677966316,1
https://dd8au.com,DD8AU,469162,DAILY FREE,,500.00,500,10000,10,0.00,,"""{\""creditLessThan\"":0.1, \""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,1.2595888978752612,1
https://cyberpunk369.com,CYBERPUNK369,26827,<b>AEP ALL SLOT </b>,,5.00,5,100,0.05,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""registerDate\"":\""2024-01-01\"",\""mobileAppOnly\"":\""0\"",\""mustJoinTelegramChannel\"":\""auspokiesentertaintment\""}""",FREE,0.00,,,,,,0.019232610012774754,1
https://cyberpunk369.com,CYBERPUNK369,267657,<b> CyberMass Free </b>,,88.00,88,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""1\""}""",FREE,0.00,,WEEKLY,,,,4.364110201419518,1
https://cyberpunk369.com,CYBERPUNK369,16437,<b>Check-in Bonus MONDAY</b>,,10.00,10,100,9,0.00,,"""{\""claimTime\"":\""N=1\"",\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""0\"",\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,WEEKLY,,,,2.2571337192319896,1
https://cyberpunk369.com,CYBERPUNK369,266828,<b>Download Apps Free</b>,,20.00,20,300,10,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,1.4818021759296418,1
https://ezaud.com,EzAud (AUD),738530,FREE CREDIT 365 DAYS,,15.00,15,250,15,0.00,,"""{\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":1}""",FREE,0.00,,DAILY,,,,1.4738702003434807,1
https://ezaud.com,EzAud (AUD),185876,REFER & EARN,,10,10,200,20,0.00,,"""{\""walletId\"":1,\""changeGameId\"":1,\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":0.1,\""startDate\"":\""2024-12-01\"",\""displayDescriptionOnly\"":\""1\""}""",CUSTOM,0.00,,,,,,1.2547964592173841,1
https://eebet9.com,EEBET9,79616,"<b style=""color:#b3e9ff;"">SHARE & INVITE</b>",,5,5,100,20,0.00,,"""{\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":0.1,\""startDate\"":\""2023-03-22\"",\""displayDescriptionOnly\"":\""1\"",\""maxCount\"":1,\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",CUSTOM,0.00,,,,,,1.200121248138004,1
https://epicpokies.com,EPICPOKIES,156193,<b>FREE 365 BONUS<b>,,400.00,400,48000,116,0.00,,"""{\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""changeGameId\"":1,\""walletId\"":1}""",FREE,0.00,,DAILY,,,,0.2630428297261015,1
https://epicpokies.com,EPICPOKIES,466842,<b>DOWNLOAD APPS FREE $200<b>,,200.00,200,40000,156,0.00,,"""{\""registerDate\"":\""2022-01-22\"",\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.14166356878135755,1
https://epicpokies.com,EPICPOKIES,761421,<b> DAILY SOCIAL FREE<b>,,100.00,100,10000,108,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""registerDate\"":\""2024-01-01\"",\""mobileAppOnly\"":\""0\"",\""mustJoinTelegramChannel\"":\""epicpokiesofficial\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.299825272934518,1
https://enjoy2aus.com,Enjoy2AUS,49995,<b>Daily Free Chip</b>,,0.00,1,150,20,0.00,,"""{\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""mobileAppOnly\"":\""0\""}""",FREE,0.00,1,DAILY,,,,0.08870945305239049,1
https://gday123.com,Gday123 Australia,797058,"GDAY, FREE’S YOURS!",,7.00,7,350,30,0.00,,"""{\""creditLessThan\"":0.5,\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""mobileAppOnly\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1,\""offUsernames\"":[\""392576581\"",\""396299827\"",\""A016A2116\""]}""",FREE,0.00,,,,,,0.43991635215688646,1
https://g9aus.com,Gwin9,,Rollover Rebate,REBATE,,0.12,,999,,,{},,,,,,,,7.107913914228184,1
https://emax7.co,EMAX7,192788,Free Chips (Daily),,2.00,2,137,20,0.00,,"""{\""mobileAppOnly\"":\""1\"",\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.24415344411182657,1
https://emax7.co,EMAX7,449403,Daily Free (Ⅰ),,7.77,7.77,577,20,0.00,,"""{\""customBonus\"":\""manual\"",\""creditLessThan\"":0.01,\""mobileAppOnly\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""fixRT\"":1}""",FREE,0.00,,DAILY,,,,0.23948919341326821,1
https://fc8au.com,FC8AU,243987,LUCKY DAILY WIN FREE,,500.00,500,10000,10,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,1.2595888978752612,1
https://ezspin68.vip,Ezspin68,470005,<b>EZ Free Credit</b>,,199.00,199,1990,10,0.00,,"""{\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""0\""}""",FREE,0.00,,DAILY,,,,2.840657533684931,1
https://ezspin68.vip,Ezspin68,238932,<b>Free Chips</b>,,9.99,9.99,999,10,0.00,,"""{\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.13217320343825856,1
https://gembetaus.com,GEM9BET,163051,Daily Login Free,,1.99,1.99,199,20,0.00,,"""{\""creditLessThan\"":0.01,\""mobileAppOnly\"":\""0\"",\""displayAngpaoText\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""startDate\"":\""2024-05-03\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.15211115876905285,1
https://jw8au.com,JW8AU,465923,<b>Welcome Back JW8</b> <b>#C</b>,,108.00,108,180,25,0.00,,"""{\""creditLessThan\"":0.01,\""displayDescriptionOnly\"":\""1\"",\""registerDate\"":\""2023-01-01\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""1\""}""",FREE,0.00,,,,,,34.935858339321705,1
https://jw8au.com,JW8AU,720042,<b>App Bonus</b>,,88.00,88,3888,38,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""registerDate\"":\""2023-01-01\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""1\"",\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,,,,,0.6449116816413177,1
https://jw8au.com,JW8AU,231817,<b>Ultra Daily FREE</b> <b>#R</b>,,888.00,888,8888,10,0.00,,"""{\""creditLessThan\"":0.01,\""startDate\"":\""2024-04-03\"",\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,3.0892497883969123,1
https://iw99au.com,IW99,143029,<b>FREE 365 DAYS ALL SLOT<b>,,5.00,5,100,0.05,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.019232610012774754,1
https://iw99au.com,IW99,191418,<b>MOBILE APP PREE CREDIT</b>,,10.00,10,150,0.05,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""mobileAppOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.02881109773053212,1
https://iw99au.com,IW99,215998,<b>JOIN TELEGRAM<b>,,100.00,100,888,10,0.00,,"""{\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""0\"",\""creditLessThan\"":0.1,\""registerDate\"":\""2023-01-01\"",\""mustJoinTelegramChannel\"":\""iW99audchannel\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,,,,,3.161437519846701,1
https://aud99.com,Aud99,,Daily Bet Rebate,REBATE,,0.13,,599,,,{},,,,,,,,7.280502246217325,1
https://1bigwin.com,1BIGWIN,763525,Apps User Daily Free,,10.00,10,100,10,0.00,,"""{\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""creditLessThan\"":0.1,\""ignoreTrxAmount\"":1,\""startDate\"":\""2025-09-23\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,2.3505625446321727,1
https://acehighwin.com,ACEHIGHWIN,199753,<B>Daily Free(Event),,15.00,15,600,10,0.00,,"""{\""creditLessThan\"":0.1,\""walletId\"":1,\""changeGameId\"":1,\""displayDescriptionOnly\"":\""1\""}""",FREE,0.00,,DAILY,,,,0.4267170000250283,1
https://auwin7.com,AUWIN7,241488,App Download Free AUD3,,3.00,3,100,17,0.00,,"""{\""creditLessThan\"":0.1,\""displayDescriptionOnly\"":\""0\"",\""displayAngpaoText\"":\""0\"",\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,,,,,0.5833209351345645,1
https://auwin7.com,AUWIN7,64301,Daily Check In Bonus,,16.88,16.88,377,17,0.00,,"""{\""creditLessThan\"":0.1,\""mobileAppOnly\"":\""0\"",\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,1.0739686464676557,1
https://betworld168.vip,BetWorld168.vip,825238,<b>Mobile App Bonus<b>,,5.00,5,200,20,0.00,,"""{\""customBonus\"":\""manual\"",\""mobileAppOnly\"":\""1\"",\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""fixRT\"":1,\""walletId\"":1,\""changeGameId\"":1,\""creditLessThan\"":0.1}""",FREE,0.00,,,,,,0.5045888277145305,1
https://crown155au.com,Original Crownzo Online Casino Australia,830523,<b> Rebrand Bonus</b>,,58.00,58,870,20,0.00,,"""{\""creditLessThan\"":1,\""displayDescriptionOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""0\""}""",FREE,0.00,,,,,,2.0148975164535674,1
https://decho34.com,Decho34,795238,"<b style=""colour:white"">APP Free (Convert Deposit)",,10.00,10,390,21,0.00,,"""{\""creditLessThan\"":0.01,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.5528608168460024,1
https://decho34.com,Decho34,198019,"<b style=""colour:white"">Daily Free",,6.00,6,390,25,0.00,,"""{\""creditLessThan\"":0.01,\""displayDescriptionOnly\"":\""1\"",\""mobileAppOnly\"":\""0\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.29772725081127055,1
https://dns33.com,DNS33,126431,DOWNLINE GAIN & WITHDRAW AUD 30,,8,8,240,30,0.00,,"""{\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":0.5,\""startDate\"":\""2023-11-21\"",\""displayDescriptionOnly\"":\""1\"",\""displayAngpaoText\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",CUSTOM,0.00,,DAILY,,,,0.8402879928088312,1
https://ff96au.com,FF96,,COMMISSION,COMMISSION,,5,,1000,,,{},,,,,,,,115.18428174069976,1
https://fuckmate.co,FuckMate,173384,New Share Bonus,,2,2,20,15,0.00,,"""{\""customBonus\"":\""sharebonus\"",\""creditLessThan\"":0.1,\""startDate\"":\""2023-07-29\"",\""walletId\"":1,\""changeGameId\"":1,\""displayAngpaoText\"":\""0\"",\""displayDescriptionOnly\"":\""1\"",\""initial_free_limit\"":\""0\"",\""deposit_free_limit\"":\""0\"",\""min_withdraw\"":\""10\"",\""max_withdraw\"":\""15\""}""",CUSTOM,0.00,,,,,,2.464009299685826,1
https://nightclubaus.com,NC88AU,240890,APP FREE CHECK IN,,18.88,18.88,1000,20,0.00,,"""{\""creditLessThan\"":1,\""mobileAppOnly\"":\""1\"",\""walletId\"":1,\""changeGameId\"":1}""",FREE,0.00,,DAILY,,,,0.38721981136454137,1
